Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	tree_length
4896	-291.1388	-376.5178	85.37898	0.00453074	0.100853	0.000847434	0.0376436	0.0199968	0.00765108	0.0159863	0.0536818	0.0252907	0.00391113	0.0497657	0.00177744	0.0356965	0.0212291	0.00745357	0.0067297	0.0202287	0.0032706	0.0421644	0.024177	0.0107982	0.0104958	0.000219447	0.00296387	0.00363131	0.0347586	0.00755001	0.010735	0.00140456	0.00662283	0.000865684	0.0480151	0.00197409	0.00591422	0.00320104	0.0178669	0.0117506	0.0775178	0.00858453	0.0135322	0.0107234	0.0304854	0.0129514	0.00592121	0.00122666	0.0224107	0.0815629	0.0545987	0.0136823	0.00126459	0.00698627	0.0298254	0.0134832	0.0177988	0.0269754	0.0425196	0.0269686	0.0746806	1.6309	0.12822	0.367238	0.731597	1.36687	2.72303	7.79908	1.485188	0.03122115	0.00390355	0.086892	0.000730123	0.0324326	0.0172286	0.00659194	0.0137733	0.0462506	0.0217898	0.00336972	0.0428766	0.00153139	0.030755	0.0182903	0.00642177	0.00579811	0.0174284	0.00281785	0.0363276	0.0208302	0.0093034	0.00904289	0.000189069	0.00255358	0.00312862	0.029947	0.00650486	0.00924895	0.00121013	0.00570603	0.000745848	0.0413683	0.00170082	0.00509551	0.00275792	0.0153936	0.0101239	0.0667871	0.00739617	0.0116589	0.00923899	0.0262653	0.0111585	0.00510154	0.00105685	0.0193084	0.0702721	0.0470406	0.0117883	0.00108953	0.00601916	0.0256967	0.0116167	0.0153349	0.0232412	0.0366336	0.0232354	1.160672
4932	-299.0515	-382.6082	83.55664	0.00392938	0.138593	0.0450644	0.235418	0.017651	0.0830761	0.000933582	0.161205	0.0840303	0.0783342	0.0217605	0.0305327	0.0503999	0.0209486	0.000209114	0.0399453	0.0111904	0.00762732	0.0434706	0.00737583	0.0391332	0.049624	0.0110132	0.0390662	0.000294369	0.0357342	0.000831138	0.0414381	0.00626669	0.0889851	0.00104151	0.038506	0.00185701	0.001805	0.0505034	0.00964152	0.0279422	0.0659515	0.0162098	0.00993137	0.0226602	0.12028	0.0116192	0.00869979	0.0803931	0.0925918	0.0947758	0.0985165	0.0396314	0.00292337	0.0965845	0.043299	0.00351256	0.0365199	0.109211	0.109297	0.106566	0.154813	1.57626	0.285067	0.542221	0.826167	1.21041	1.84427	3.50794	0.907473	0.06696475	0.00145827	0.0514346	0.0167243	0.0873681	0.00655062	0.0308311	0.00034647	0.0598264	0.0311852	0.0290713	0.00807574	0.0113313	0.0187044	0.00777442	7.76064e-05	0.0148245	0.00415299	0.00283064	0.0161328	0.00273731	0.0145231	0.0184164	0.00408719	0.0144982	0.000109246	0.0132617	0.000308451	0.0153785	0.00232569	0.0330241	0.000386524	0.0142903	0.000689172	0.000669869	0.0187428	0.00357815	0.0103699	0.0244758	0.00601578	0.00368572	0.00840965	0.0446384	0.00431211	0.00322866	0.0298354	0.0343626	0.0351731	0.0365614	0.014708	0.00108492	0.0358443	0.0160691	0.00130358	0.0135532	0.0405302	0.0405623	0.0395485	2.694552
4968	-280.0666	-365.2449	85.17829	0.00420403	0.114962	0.048928	0.0338429	0.0187214	0.00374956	0.0314149	0.0731746	0.0236095	0.00419249	0.0387777	0.013187	0.00798517	0.0175767	0.00864598	0.0115065	0.0170418	0.0199154	0.0295363	0.0053074	0.01001	0.0155846	7.33319e-05	0.0142603	0.000430053	0.0127272	0.00104619	0.00243944	0.0123551	0.0460499	0.00280186	0.0029835	0.00350408	0.0131749	0.00374249	0.0227141	0.0386265	0.020159	0.0232606	0.00247261	0.00505036	0.0204657	0.0266792	0.0126767	0.0182712	0.0226762	0.0165335	0.00408116	0.0187474	0.103274	0.0400918	0.0688607	0.0269583	0.067184	0.0277039	0.0718396	0.0128401	0.170402	1.56563	0.174229	0.426474	0.766537	1.30457	2.34481	5.73957	1.263479	0.07420839	0.00314055	0.0858805	0.0365508	0.0252817	0.0139855	0.00280104	0.023468	0.0546638	0.0176371	0.00313192	0.0289682	0.00985111	0.00596518	0.0131304	0.00645883	0.00859572	0.0127308	0.0148774	0.0220646	0.0039648	0.00747777	0.0116422	5.47813e-05	0.0106529	0.000321263	0.0095076	0.000781535	0.00182234	0.00922969	0.0344008	0.00209308	0.00222877	0.00261766	0.00984208	0.00279576	0.0169682	0.0288552	0.0150594	0.0173764	0.00184712	0.00377278	0.0152885	0.0199302	0.00946987	0.0136492	0.0169399	0.0123511	0.00304876	0.014005	0.0771494	0.0299499	0.0514412	0.0201387	0.0501886	0.0206957	0.0536666	0.00959195	1.33863
5004	-286.828	-372.495	85.66701	0.00602376	0.0476007	0.0102515	0.0737705	0.0100841	0.00410204	0.00652591	0.0336849	0.00525804	0.00854645	0.0461272	0.0246277	0.0237002	0.00112668	0.00341603	0.0157662	0.00870872	0.00586632	0.029861	0.00872059	0.0122607	0.00627373	6.63384e-05	0.00554226	0.00455748	0.00158899	0.00180052	0.0259161	0.00389189	0.00454979	0.000349868	0.0201844	0.000299573	0.00626266	0.017271	0.0138929	0.0118055	0.00684837	0.00324265	0.00363931	0.0173501	0.00622586	0.00296643	0.00470216	0.0071047	0.00964669	0.0335488	0.00361007	0.000388756	0.00229089	0.0075201	0.00626601	0.00176739	0.00206991	0.00834821	0.0116759	0.0426111	0.0950765	1.61699	0.113068	0.345391	0.717731	1.39328	2.89527	8.84427	1.576123	0.04008979	0.00870353	0.0687767	0.014812	0.106589	0.0145701	0.0059269	0.00942907	0.0486701	0.00759717	0.0123485	0.0666476	0.0355837	0.0342437	0.0016279	0.00493571	0.0227801	0.0125829	0.00847604	0.0431451	0.0126001	0.0177151	0.0090647	9.58501e-05	0.00800782	0.00658494	0.00229588	0.00260151	0.0374453	0.00562326	0.00657384	0.000505513	0.0291637	0.000432843	0.0090487	0.0249543	0.0200734	0.0170573	0.00989498	0.0046852	0.00525832	0.0250686	0.00899553	0.00428609	0.00679399	0.0102653	0.0139382	0.0484736	0.00521607	0.000561701	0.00331003	0.0108655	0.00905355	0.00255364	0.00299074	0.012062	0.0168701	0.0615673	0.6921056
5040	-283.2008	-368.6764	85.47565	0.0257789	0.0223228	0.0324383	0.0419402	0.0135873	0.00404664	0.00265775	0.0407197	0.00786425	0.00927513	0.029124	0.0156866	0.0290357	0.00480758	0.00372432	0.00538678	0.012336	0.0058113	0.0318381	0.0093107	0.00678471	0.0058415	0.000583349	0.00266257	0.00505418	0.00262499	0.0192744	0.00273841	0.00984184	0.00771023	0.00108235	0.0171231	0.000547056	0.0238917	0.0072394	0.00795422	0.0161491	0.00748026	0.00503528	0.0048405	0.0325681	0.0214897	0.0485651	0.00894431	0.0133643	0.0639192	0.0346511	0.00963239	0.000911531	0.00530845	0.00737698	0.00167741	0.0103568	0.00560645	0.0105014	0.0181494	0.0453003	0.136604	1.58868	0.113637	0.346238	0.718279	1.39222	2.88819	8.79994	1.572491	0.05862659	0.0306719	0.0265597	0.0385952	0.0499007	0.0161662	0.00481471	0.0031622	0.0484484	0.00935692	0.0110356	0.0346519	0.018664	0.0345468	0.00572008	0.00443122	0.00640922	0.0146774	0.00691431	0.0378811	0.0110779	0.00807248	0.00695024	0.000694072	0.00316794	0.00601349	0.00312322	0.0229327	0.00325817	0.0117099	0.00917367	0.00128779	0.0203732	0.000650889	0.0284265	0.00861347	0.00946396	0.0192142	0.00890005	0.005991	0.00575925	0.0387496	0.0255685	0.057783	0.010642	0.015901	0.0760514	0.0412281	0.0114607	0.00108454	0.00631601	0.00877716	0.00199579	0.0123226	0.00667058	0.0124946	0.0215943	0.0538985	0.8404741
5076	-295.0802	-379.9219	84.84168	0.0277557	0.0093399	0.00865979	0.0185811	0.00531173	0.0172388	0.0131997	0.0568469	0.000975016	0.0030163	0.00971782	0.00125452	0.00948346	0.00282105	0.00150832	0.00276706	0.00942357	0.00110135	0.0326663	0.0120902	0.00635662	0.013728	0.00232503	0.00230195	0.0166451	0.000346845	0.0244474	0.000853614	0.00718778	0.00542733	0.00198357	0.0265005	0.00817684	0.0199151	0.0247126	0.00437718	0.00620289	0.00626352	0.018848	0.0155727	0.00823018	0.0113422	0.0743924	0.031123	0.00245539	0.0469762	0.0619922	0.0338613	0.00232926	0.0040917	0.0083915	0.00259748	0.00138291	0.00661642	0.00719709	0.0178787	0.0437179	0.0575625	1.64257	0.037058	0.200466	0.605689	1.65101	4.98838	26.9847	2.382707	0.02389372	0.0338275	0.0113831	0.0105542	0.0226458	0.00647372	0.0210099	0.0160873	0.0692827	0.00118831	0.00367614	0.0118437	0.00152895	0.011558	0.00343818	0.00183828	0.00337238	0.0114851	0.00134228	0.0398123	0.0147351	0.00774719	0.0167311	0.00283365	0.00280552	0.0202863	0.000422721	0.0297955	0.00104035	0.00876017	0.0066146	0.0024175	0.0322977	0.00996559	0.0242717	0.0301187	0.00533473	0.00755983	0.00763372	0.0229712	0.0189794	0.0100306	0.0138234	0.0906664	0.0379314	0.00299253	0.0572526	0.0755535	0.0412688	0.00283881	0.00498679	0.0102272	0.0031657	0.00168543	0.00806381	0.00877151	0.0217898	0.0532816	0.8205068
5112	-289.5056	-374.5041	84.99856	0.0110763	0.085721	0.0314853	0.0122215	0.00780142	0.079165	0.0159113	0.10141	0.000917229	0.0146103	0.0348921	0.00611216	0.0244965	0.00298614	0.029086	0.00610896	0.024635	0.00230676	0.0235583	0.0107804	0.0352739	0.00939838	0.00587062	0.0180718	0.0134938	0.000545788	0.00589972	0.00299902	0.0130539	0.00213802	0.00129431	0.00319917	0.0274565	0.0120161	0.00410754	4.77696e-05	0.00891727	0.0112863	0.0194267	0.0229275	0.0017719	0.00846054	0.0644966	0.0404398	0.000521091	0.0206142	0.0846771	0.0344563	0.00196711	0.0568829	0.0226877	0.00384937	0.00527767	0.00270748	0.0265886	0.0171824	0.0820873	0.318289	1.4648	0.168143	0.419142	0.762401	1.31164	2.38582	5.94732	1.289189	0.148153	0.00909849	0.0704147	0.0258633	0.0100393	0.0064084	0.0650293	0.0130701	0.0833022	0.000753449	0.0120015	0.0286618	0.00502078	0.0201224	0.00245294	0.0238924	0.00501814	0.0202362	0.00189487	0.0193517	0.00885543	0.0289754	0.00772021	0.00482237	0.0148449	0.0110844	0.000448332	0.00484627	0.00246352	0.010723	0.00175626	0.0010632	0.00262793	0.0225539	0.00987049	0.0033741	3.92399e-05	0.00732501	0.00927102	0.0159579	0.0188336	0.00145551	0.00694983	0.0529802	0.0332189	0.000428045	0.0169333	0.0695572	0.0283038	0.00161586	0.0467259	0.0186366	0.00316203	0.00433529	0.00222403	0.0218409	0.0141143	0.0674299	1.217373
5148	-291.6188	-376.8259	85.20709	0.00142018	0.0374443	0.0183572	0.0251341	0.00746705	0.00542546	0.00845884	0.0327189	0.000788161	0.0132632	0.0189118	0.0126968	0.0038367	0.0146399	0.0238231	0.00145989	0.0327685	0.00430141	0.0339142	0.00574314	0.00321744	0.0161448	0.0273518	0.00559002	0.0057483	0.00269968	0.0196389	0.00345672	0.0149376	0.000783349	0.00723045	0.00492912	0.0070376	0.00183061	0.019717	0.00413779	0.0193304	0.00280821	0.0117744	0.00778908	8.09967e-05	0.00536284	0.0380099	0.00663148	0.014706	0.081084	0.0238435	0.0351446	0.00865534	0.0252425	0.00545368	0.00399085	0.00880501	0.00366083	0.0183389	0.0333483	0.0433728	0.106405	1.60927	0.0716881	0.276566	0.669655	1.49331	3.61578	13.9493	1.905598	0.04508193	0.00168176	0.0443412	0.0217384	0.0297636	0.00884243	0.00642479	0.0100169	0.0387455	0.000933335	0.0157062	0.0223952	0.0150355	0.00454339	0.0173364	0.0282111	0.00172879	0.0388042	0.0050937	0.040161	0.00680098	0.00381007	0.0191185	0.0323898	0.00661965	0.00680709	0.00319695	0.0232562	0.00409342	0.017689	0.000927636	0.00856224	0.00583703	0.00833388	0.00216779	0.0233488	0.00489994	0.0228909	0.00332546	0.0139431	0.00922377	9.59156e-05	0.00635064	0.045011	0.00785294	0.0174148	0.096019	0.0282353	0.0416179	0.0102496	0.0298919	0.00645821	0.00472594	0.0104268	0.00433513	0.0217168	0.0394908	0.0513618	0.8444574
5184	-287.9249	-372.3868	84.4619	0.223692	0.0488745	0.0252977	0.080213	0.0176625	0.0469586	0.0213312	0.0776231	0.0362752	0.021755	0.0335083	0.027758	0.0814231	0.0260408	0.0156401	0.0565228	0.0136491	0.00395621	0.0485042	0.0119393	0.0433864	0.022312	0.0114355	0.00183848	0.0215932	0.0122561	0.0180915	0.0197757	0.02787	0.0123968	0.102375	0.0221849	0.0345529	0.010777	0.0753416	0.00574164	0.0845223	0.0556777	0.00318216	0.00527412	0.0208756	0.00879501	0.0224461	0.029027	0.0142146	0.00280899	0.0412542	0.00171357	0.0129185	0.0437331	0.0106041	0.0274766	0.0430072	0.019118	0.126149	0.00637592	0.0495113	0.110833	1.60625	0.188071	0.442675	0.775506	1.28948	2.25899	5.31713	1.2082	0.04704633	0.112451	0.0245695	0.0127173	0.0403235	0.00887901	0.0236063	0.0107233	0.0390215	0.0182357	0.0109363	0.0168448	0.0139541	0.0409318	0.0130908	0.00786234	0.0284143	0.00686149	0.00198881	0.0243833	0.00600197	0.0218106	0.0112164	0.0057487	0.000924212	0.010855	0.00616121	0.00909469	0.00994136	0.0140104	0.00623191	0.0514646	0.0111525	0.0173699	0.00541765	0.0378746	0.00288635	0.0424898	0.0279894	0.00159969	0.00265133	0.0104943	0.00442129	0.0112838	0.014592	0.00714577	0.00141209	0.0207387	0.000861421	0.00649419	0.0219848	0.00533076	0.0138126	0.0216199	0.00961071	0.0634155	0.00320521	0.0248896	1.989239
5220	-299.7208	-384.6825	84.96166	0.0484088	0.0294047	0.00628524	0.0258896	0.00112425	0.006528	0.00847792	0.0875517	0.0421587	0.00917194	0.02981	0.029566	0.0254798	0.0606557	0.0330663	0.00587324	0.0106133	0.00284834	0.0501597	0.000720169	0.0253835	0.0523177	0.0157927	0.0135542	0.00828779	0.00860139	0.0421504	0.0462909	0.0101022	0.0162281	0.0264393	0.00232906	0.00854895	0.00212673	0.00867925	0.0422579	0.0272746	0.0164813	0.01576	0.0405809	0.000988277	0.0150307	0.000645886	0.0153331	0.0131634	0.0603463	0.0325898	0.00579213	0.0651925	0.0315697	0.00481835	0.0150393	0.00963105	0.0402013	0.0305147	0.00900309	0.136171	0.0881946	1.62169	0.117684	0.352198	0.722114	1.38482	2.83931	8.4973	1.547185	0.03708036	0.0338757	0.020577	0.00439832	0.0181172	0.000786737	0.0045682	0.00593272	0.0612674	0.0295021	0.00641839	0.0208606	0.0206898	0.0178304	0.0424459	0.0231393	0.00411001	0.00742705	0.00199323	0.035101	0.000503964	0.017763	0.0366112	0.0110515	0.009485	0.00579967	0.00601912	0.0294962	0.0323937	0.00706939	0.0113562	0.0185018	0.00162984	0.00598243	0.00148825	0.00607361	0.0295714	0.0190863	0.0115333	0.0110286	0.0283979	0.000691581	0.0105183	0.000451981	0.0107299	0.00921156	0.0422295	0.0228058	0.00405324	0.0456208	0.022092	0.00337181	0.0105243	0.00673966	0.0281323	0.0213537	0.00630023	0.0952901	1.429011
5256	-294.6398	-379.319	84.67923	0.0353906	0.118513	0.0689442	0.0381963	0.0398719	0.00976825	0.00584298	0.0674623	0.0148591	0.00887183	0.0403148	0.0159564	0.00766744	0.00423965	0.0191396	0.0142026	0.0227714	0.00193035	0.0134324	0.00115342	0.0310552	0.0152139	0.0210086	0.0122205	0.00781538	0.0101694	0.00707254	0.0416023	0.0313801	0.0139349	0.0908139	0.00271645	0.0171478	0.000565797	0.00446616	0.0682133	0.0355321	0.0184151	0.0865102	0.0192165	0.00243439	0.0482812	0.0137059	0.0123663	0.0156772	0.0694611	0.00420443	0.0362539	0.0220352	0.00511864	0.00904825	0.0249663	0.0114657	0.0095609	0.00785697	0.00100113	0.123652	0.124381	1.59701	0.101277	0.327329	0.705804	1.41682	3.05503	9.87392	1.655753	0.05310237	0.0235829	0.0789723	0.0459417	0.0254525	0.0265691	0.00650918	0.00389354	0.0449542	0.00990153	0.00591185	0.0268642	0.0106327	0.00510929	0.00282514	0.0127539	0.00946409	0.015174	0.00128631	0.0089508	0.000768592	0.020694	0.0101379	0.0139993	0.00814327	0.00520787	0.00677649	0.00471287	0.0277222	0.0209105	0.00928565	0.0605148	0.00181014	0.0114266	0.000377025	0.00297607	0.0454547	0.0236772	0.0122711	0.057647	0.0128051	0.00162218	0.0321727	0.00913305	0.00824043	0.0104467	0.0462862	0.00280167	0.0241582	0.0146834	0.00341086	0.0060294	0.0166366	0.00764029	0.00637101	0.00523558	0.000667114	0.0823968	1.500688
5292	-290.0589	-374.9406	84.88162	0.0404008	0.0324777	0.00514382	0.0175949	0.00371411	0.00108424	0.00228536	0.0171581	0.00629492	0.00371597	0.019167	0.00146423	0.000909332	0.00336109	0.00619408	0.0228023	0.00404017	0.00158676	0.0409355	0.000252372	0.00652866	0.00574002	0.00158041	0.00215723	0.000395897	0.00480935	0.00654816	0.00846712	0.00405501	0.014044	0.0076639	0.00264058	0.0277184	0.000875992	0.0275076	0.0135133	0.00419235	0.00336408	0.0490915	0.0148401	0.00295799	0.0103489	0.00103691	0.000851646	0.00178781	0.00320602	0.000690136	0.00642481	0.0153189	0.0101863	0.00116697	0.00875921	0.00913157	0.0163122	6.37124e-05	0.000117878	0.0343598	0.228644	1.52592	0.0531793	0.239079	0.639906	1.56273	4.18272	18.8043	2.121546	0.1021634	0.0722686	0.0580958	0.00920122	0.0314735	0.00664376	0.00193947	0.00408804	0.0306922	0.0112603	0.00664709	0.0342857	0.00261919	0.0016266	0.00601228	0.0110799	0.0407885	0.00722702	0.00283837	0.073225	0.000451441	0.0116784	0.0102677	0.00282701	0.00385884	0.000708177	0.00860291	0.0117133	0.0151459	0.00725356	0.0251217	0.0137091	0.00472345	0.0495824	0.00156697	0.0492053	0.0241726	0.00749923	0.00601764	0.0878144	0.0265459	0.00529122	0.018512	0.00185481	0.00152342	0.00319801	0.0057349	0.00123451	0.0114926	0.0274022	0.0182212	0.00208747	0.0156684	0.0163345	0.029179	0.000113968	0.000210859	0.0614625	0.559037
5328	-281.9802	-367.3228	85.34257	0.0179868	0.0243487	0.0020219	0.0150908	0.00397046	0.00030045	0.00607143	0.0237023	0.0073465	0.000587965	0.0302788	0.00473219	0.00376562	0.0016131	0.00340369	0.00802224	0.00198025	0.00531289	0.0178654	0.00302152	0.0150134	0.000200068	0.00178093	0.000682753	3.49611e-05	0.00122717	0.0021176	0.00747824	0.00971855	0.00676852	0.00420263	0.00126048	0.00220452	0.000618279	0.00962323	0.00127782	0.00633649	0.023495	0.0291852	0.00705153	0.0142857	0.00554329	0.000762038	0.00234034	0.00496641	0.0257523	0.00244564	0.0160979	0.020556	0.00710092	0.000538511	0.0111077	0.00490101	0.0101304	0.00371395	0.000556236	0.0185048	0.0657265	1.637	0.0617966	0.257247	0.654697	1.52742	3.88731	16.1821	2.012956	0.0273753	0.0390166	0.0528168	0.00438587	0.0327346	0.00861265	0.00065173	0.01317	0.0514145	0.0159359	0.0012754	0.0656801	0.010265	0.0081683	0.00349911	0.00738322	0.0174017	0.00429551	0.0115246	0.0387532	0.00655423	0.0325668	0.000433983	0.00386317	0.00148101	7.58369e-05	0.00266195	0.00459346	0.0162217	0.0210813	0.0146822	0.00911626	0.00273421	0.00478201	0.00134116	0.0208745	0.00277182	0.013745	0.0509649	0.063308	0.0152961	0.0309883	0.0120244	0.001653	0.00507663	0.010773	0.0558613	0.00530503	0.0349194	0.0445896	0.0154032	0.00116813	0.0240945	0.0106312	0.0219748	0.00805624	0.00120658	0.0401402	0.4610034
5364	-289.3672	-374.4817	85.11451	0.0221104	0.045997	0.00166975	0.0400672	0.00643987	0.00556627	0.0119968	0.0255672	0.0246583	0.000415051	0.0153993	0.00532193	0.0269852	0.0177418	0.0166575	0.0114767	0.016189	0.0127158	0.0244341	0.0134763	0.0026236	0.00787505	0.00392242	0.00365241	0.0014318	0.0132873	0.00636338	0.0244701	0.00278692	0.00502667	0.0148401	0.000302749	0.000146449	0.00761539	0.0367344	0.011467	0.00523597	0.00684934	0.0228629	0.0237553	0.0111676	0.00404555	0.00984782	0.000941092	0.0176889	0.0464172	0.0121132	0.0103209	0.0342298	0.0192232	0.000326185	0.0277296	0.0148673	0.0182092	0.0123407	0.00780728	0.0354344	0.27812	1.49219	0.103061	0.330128	0.707682	1.41307	3.02913	9.70303	1.64313	0.1270797	0.0266761	0.0554953	0.00201455	0.048341	0.00776969	0.00671569	0.0144741	0.0308468	0.0297502	0.000500759	0.0185793	0.0064209	0.0325576	0.0214055	0.0200973	0.0138467	0.019532	0.0153416	0.0294797	0.0162591	0.00316537	0.00950124	0.00473239	0.00440663	0.00172747	0.0160311	0.0076774	0.0295231	0.00336241	0.00606467	0.0179046	0.000365267	0.00017669	0.00918796	0.04432	0.0138349	0.00631719	0.00826372	0.027584	0.0286607	0.0134737	0.00488095	0.0118814	0.00113543	0.0213416	0.0560023	0.0146145	0.0124521	0.0412982	0.0231928	0.000393541	0.0334557	0.0179374	0.0219693	0.014889	0.00941948	0.0427516	0.8288447
5400	-284.7485	-369.6947	84.94616	0.0495206	0.0143615	0.000397308	0.0609072	0.0068774	0.0368694	0.00615635	0.0161538	0.0276382	0.00412321	0.0303905	0.0150886	0.0247898	0.0197717	0.00395721	0.0373109	0.00850082	0.0208344	0.0686041	0.020454	0.0295547	0.00619733	0.0410083	0.00161758	0.00401231	0.00133485	0.00105061	0.00531601	0.00264856	0.0318803	0.00663532	0.00121398	0.0261942	0.0140383	0.129461	0.0164205	0.0738303	0.071516	0.0477396	0.0109774	0.00431935	0.0447768	0.0992418	0.00239254	0.0124838	0.00259832	0.0328724	0.00608679	0.0262321	0.0334688	0.00375878	0.0332632	0.0113758	0.0399129	0.019111	0.0116539	0.0111869	0.065262	1.63732	0.101293	0.327355	0.705821	1.41679	3.05479	9.87235	1.655638	0.02717661	0.035624	0.0103314	0.000285815	0.0438153	0.00494745	0.026523	0.00442875	0.0116207	0.0198823	0.00296615	0.0218623	0.0108544	0.0178332	0.0142233	0.00284673	0.0268407	0.0061153	0.0149878	0.0493523	0.0147142	0.021261	0.00445822	0.0295005	0.00116365	0.00288637	0.000960264	0.000755784	0.00382422	0.00190531	0.022934	0.0047733	0.000873312	0.0188435	0.0100988	0.0931314	0.0118126	0.0531119	0.0514471	0.0343429	0.00789692	0.00310724	0.0322115	0.0713924	0.00172114	0.0089806	0.00186917	0.0236477	0.0043787	0.0188708	0.0240767	0.00270398	0.0239288	0.00818349	0.0287125	0.013748	0.00838359	0.00804762	1.390089
5436	-290.8894	-376.1378	85.24842	0.0263896	0.0153171	0.0357365	0.115399	0.0187424	0.0236287	0.0148778	0.0467595	0.0119171	0.00163655	0.0258008	0.0325607	0.00100087	0.00422187	0.0300386	0.0242735	0.0283416	0.00543142	0.0310398	0.00159535	0.0141761	0.0298331	0.00247589	0.029017	0.00178976	0.00256589	0.0331757	0.000892092	9.54991e-05	0.00462273	0.0798502	0.0491763	0.029535	0.0144164	0.0111677	0.0315317	0.0155788	0.00611724	0.0459172	0.01834	0.0174922	0.00899432	0.0119828	0.0144189	0.0269874	0.010632	0.0139152	0.0163578	0.0182272	0.00696247	0.0218956	0.0192842	0.048615	0.0881378	0.0242759	0.0174211	0.0278262	0.0948223	1.61717	0.144354	0.389092	0.74491	1.34244	2.57009	6.92739	1.399488	0.03997831	0.0201693	0.0117067	0.0273129	0.0881976	0.0143246	0.0180591	0.0113709	0.0357377	0.00910809	0.0012508	0.0197192	0.0248858	0.000764951	0.00322672	0.0229581	0.0185519	0.0216611	0.00415117	0.0237233	0.0012193	0.0108346	0.022801	0.00189229	0.0221773	0.00136789	0.00196107	0.0253558	0.000681814	7.29888e-05	0.00353309	0.0610285	0.0375848	0.0225732	0.0110183	0.00853533	0.0240993	0.0119067	0.00467532	0.0350939	0.014017	0.0133691	0.00687424	0.00915833	0.0110202	0.0206261	0.0081259	0.0106352	0.012502	0.0139308	0.00532132	0.0167345	0.0147387	0.0371558	0.0673626	0.0185537	0.0133147	0.0212672	1.308409
